Source;Target;verbindungenProTag;relativeAnzahlVerspaeteteAbfahrt;relativeAnzahlVerspaeteteAnkunft;durchschnittlicheAbfahrtsverspaetung;durchschnittlicheAnkunftsverspaetung;durchschnittlicheAbfahrtsverspaetungNurVerspaetete;durchschnittlicheAnkunftsverspaetungNurVerspaetete
970;11;23;0.6956521739130435;0.8695652173913043;114;123;164;141
970;969;23;0.9565217391304348;0.8695652173913043;120;98;126;113
971;15;1;0.0;0.0;0;0;0;0
972;502;1;0.0;0.0;0;0;0;0
973;514;18;0.9444444444444444;0.0;130;0;138;0
973;974;20;0.95;0.05;100;3;106;68
974;973;18;0.9444444444444444;0.5555555555555556;59;13;63;24
974;975;20;0.95;0.7;70;22;73;32
975;974;18;0.9444444444444444;0.05555555555555555;70;1;74;21
975;976;20;0.95;0.9;183;46;193;52
976;975;18;0.1111111111111111;0.3888888888888889;1;6;15;17
976;977;20;0.65;0.9;34;55;53;61
977;468;8;0.875;0.625;148;21;170;34
977;976;18;0.9444444444444444;0.2222222222222222;159;4;168;21
977;978;12;0.9166666666666666;0.6666666666666666;232;37;253;55
978;468;12;0.9166666666666666;0.5;122;31;133;63
978;977;12;0.9166666666666666;0.0;232;0;253;0
979;980;25;0.76;0.0;51;0;68;0
980;883;25;0.96;0.96;197;96;205;100
980;979;25;0.96;0.96;260;115;270;120
981;10;6;0.8333333333333334;0.8333333333333334;334;183;401;220
981;11;6;0.8333333333333334;0.6666666666666666;97;37;117;56
982;957;19;0.9473684210526315;0.21052631578947367;163;22;172;108
982;958;19;0.9473684210526315;0.05263157894736842;100;0;106;6
983;958;19;0.9473684210526315;0.6842105263157895;291;92;308;134
983;984;19;0.9473684210526315;0.0;113;0;120;0
984;983;19;0.9473684210526315;0.7894736842105263;136;110;143;140
984;985;19;0.7894736842105263;0.42105263157894735;59;18;75;43
985;959;19;0.9473684210526315;0.15789473684210525;167;15;176;96
985;984;19;0.9473684210526315;0.5789473684210527;182;49;192;86
986;960;19;0.9473684210526315;0.3157894736842105;168;25;178;81
986;961;19;0.9473684210526315;0.2631578947368421;162;19;171;74
987;961;19;0.8947368421052632;0.6842105263157895;102;72;114;105
987;988;19;0.9473684210526315;0.7368421052631579;97;54;102;74
988;11;19;0.7894736842105263;0.631578947368421;74;61;94;96
988;987;19;0.5789473684210527;0.5263157894736842;73;59;127;113
989;956;4;0.25;0.25;9;4;36;18
989;990;5;0.2;0.2;16;12;82;64
990;957;5;0.4;0.4;31;19;79;48
990;989;4;0.75;0.25;30;1;40;7
991;669;32;0.96875;0.96875;70;70;73;73
991;992;64;0.484375;0.46875;34;42;70;90
991;995;32;0.40625;0.9375;33;74;81;79
992;7;64;0.9375;0.9375;109;109;116;116
992;991;64;0.265625;0.265625;22;22;86;86
993;676;32;0.96875;0.8125;157;103;162;127
993;994;32;0.65625;0.1875;34;9;53;52
994;993;32;0.9375;0.84375;121;67;129;80
994;995;32;0.90625;0.46875;90;26;100;57
995;991;32;0.9375;0.75;142;94;152;126
995;994;32;0.9375;0.875;121;65;129;74
996;1;47;0.48936170212765956;0.48936170212765956;8;8;18;18
997;998;32;0.46875;0.34375;29;18;62;54
997;1010;31;0.5483870967741935;0.25806451612903225;31;11;57;43
998;997;31;0.6129032258064516;0.4838709677419355;36;20;59;42
998;999;32;0.28125;0.15625;13;8;48;52
999;998;31;0.7419354838709677;0.5806451612903226;39;22;52;38
999;1000;32;0.25;0.15625;11;6;45;44
1000;999;31;0.5806451612903226;0.3870967741935484;17;17;29;44
1000;1001;55;0.01818181818181818;0.01818181818181818;1;0;108;2
1001;1000;55;0.8909090909090909;0.6909090909090909;53;37;59;54
1001;1002;55;0.10909090909090909;0.01818181818181818;3;1;34;95
1002;1001;55;0.41818181818181815;0.2;15;7;37;35
1002;1003;55;0.6181818181818182;0.5454545454545454;25;13;40;25
1003;1002;55;0.38181818181818183;0.14545454545454545;15;4;40;33
1003;1004;55;0.32727272727272727;0.01818181818181818;15;1;47;98
1004;1003;55;0.7818181818181819;0.6727272727272727;55;43;70;65
1004;1005;55;0.509090909090909;0.32727272727272727;28;14;56;42
1005;1004;55;0.9636363636363636;0.8181818181818182;76;50;79;61
1005;1006;55;0.45454545454545453;0.2909090909090909;24;11;54;40
1006;1005;55;0.8727272727272727;0.6181818181818182;60;38;69;61
1006;1007;55;0.5454545454545454;0.4;33;18;60;45
1007;1006;55;0.8181818181818182;0.6;51;32;62;54
1007;1008;55;0.4909090909090909;0.41818181818181815;30;22;62;54
1008;100;55;0.38181818181818183;0.2545454545454545;23;13;62;51
1008;1007;55;0.7090909090909091;0.18181818181818182;39;8;56;48
1009;914;30;0.6666666666666666;0.43333333333333335;47;28;71;65
1009;1010;30;0.16666666666666666;0.03333333333333333;11;3;71;117
1010;997;30;0.23333333333333334;0.1;14;7;60;72
1010;1009;31;0.5806451612903226;0.3548387096774194;35;15;61;44
1011;1012;17;0.0;0.0;0;0;0;0
1011;1027;7;0.0;0.0;0;0;0;0
1012;1011;17;0.0;0.0;0;0;0;0
1012;1013;17;0.0;0.0;0;0;0;0
1013;1012;17;0.0;0.0;0;0;0;0
1013;1014;17;0.0;0.0;0;0;0;0
1014;1013;17;0.0;0.0;0;0;0;0
1014;1015;17;0.0;0.0;0;0;0;0
1015;1014;17;0.0;0.0;0;0;0;0
1015;1016;17;0.0;0.0;0;0;0;0
1016;1015;17;0.0;0.0;0;0;0;0
1016;1017;17;0.0;0.0;0;0;0;0
1017;1016;17;0.0;0.0;0;0;0;0
1017;1018;17;0.0;0.0;0;0;0;0
1018;1017;17;0.0;0.0;0;0;0;0
1018;1019;17;0.0;0.0;0;0;0;0
1019;1018;17;0.0;0.0;0;0;0;0
1019;1020;17;0.0;0.0;0;0;0;0
1020;1019;17;0.0;0.0;0;0;0;0
1020;1021;17;0.0;0.0;0;0;0;0
1021;1020;17;0.0;0.0;0;0;0;0
1021;1022;17;0.0;0.0;0;0;0;0
1022;1021;17;0.0;0.0;0;0;0;0
1022;1023;17;0.0;0.0;0;0;0;0
1023;1022;17;0.0;0.0;0;0;0;0
1023;1024;17;0.0;0.0;0;0;0;0
1024;1023;17;0.0;0.0;0;0;0;0
1024;1025;17;0.0;0.0;0;0;0;0
1025;1024;17;0.0;0.0;0;0;0;0
1025;1026;17;0.0;0.0;0;0;0;0
1026;121;17;0.0;0.0;0;0;0;0
1026;1025;17;0.0;0.0;0;0;0;0
1027;1011;7;0.0;0.0;0;0;0;0
1027;1028;7;0.0;0.0;0;0;0;0
1028;1027;7;0.0;0.0;0;0;0;0
1028;1029;7;0.0;0.0;0;0;0;0
1029;1028;7;0.0;0.0;0;0;0;0
1029;1030;7;0.0;0.0;0;0;0;0
1030;1029;7;0.0;0.0;0;0;0;0
1030;1031;7;0.0;0.0;0;0;0;0
1031;1030;7;0.0;0.0;0;0;0;0
1032;1033;50;0.0;0.0;0;0;0;0
1032;1040;18;0.0;0.0;0;0;0;0
1033;1032;50;0.0;0.0;0;0;0;0
1033;1034;50;0.0;0.0;0;0;0;0
1034;1033;50;0.0;0.0;0;0;0;0
1034;1035;50;0.0;0.0;0;0;0;0
1035;1034;50;0.0;0.0;0;0;0;0
1035;1036;50;0.0;0.0;0;0;0;0
1036;1035;50;0.0;0.0;0;0;0;0
1036;1037;50;0.0;0.0;0;0;0;0
1037;1036;50;0.0;0.0;0;0;0;0
1037;1038;50;0.0;0.0;0;0;0;0
1038;1037;50;0.0;0.0;0;0;0;0
1038;1039;50;0.0;0.0;0;0;0;0
1039;124;50;0.0;0.0;0;0;0;0
1039;1038;50;0.0;0.0;0;0;0;0
1040;1032;18;0.0;0.0;0;0;0;0
1040;1041;18;0.0;0.0;0;0;0;0
1041;1040;18;0.0;0.0;0;0;0;0
1041;1042;18;0.0;0.0;0;0;0;0
1042;1041;18;0.0;0.0;0;0;0;0
1042;1043;14;0.0;0.0;0;0;0;0
1043;1042;14;0.0;0.0;0;0;0;0
1043;1044;14;0.0;0.0;0;0;0;0
1044;1043;14;0.0;0.0;0;0;0;0
1044;1045;14;0.0;0.0;0;0;0;0
1045;1044;14;0.0;0.0;0;0;0;0
1045;1046;14;0.0;0.0;0;0;0;0
1046;1045;14;0.0;0.0;0;0;0;0
1046;1047;12;0.0;0.0;0;0;0;0
1047;1046;12;0.0;0.0;0;0;0;0
1048;1049;29;0.0;0.0;0;0;0;0
1048;1050;19;0.0;0.0;0;0;0;0
1049;559;29;0.0;0.0;0;0;0;0
1049;1048;30;0.0;0.0;0;0;0;0
1050;1048;19;0.0;0.0;0;0;0;0
1050;1051;19;0.0;0.0;0;0;0;0
1051;1050;19;0.0;0.0;0;0;0;0
1051;1052;19;0.0;0.0;0;0;0;0
1052;1051;19;0.0;0.0;0;0;0;0
1052;1053;19;0.0;0.0;0;0;0;0
1053;1052;19;0.0;0.0;0;0;0;0
1053;1054;19;0.0;0.0;0;0;0;0
1054;1053;19;0.0;0.0;0;0;0;0
1054;1055;21;0.0;0.0;0;0;0;0
1055;1054;21;0.0;0.0;0;0;0;0
1055;1056;21;0.0;0.0;0;0;0;0
1056;1055;21;0.0;0.0;0;0;0;0
1056;1057;27;0.0;0.0;0;0;0;0
1056;1060;20;0.0;0.0;0;0;0;0
1057;1056;28;0.0;0.0;0;0;0;0
1057;1058;27;0.0;0.0;0;0;0;0
1058;1057;28;0.0;0.0;0;0;0;0
1058;1059;27;0.0;0.0;0;0;0;0
1059;1058;28;0.0;0.0;0;0;0;0
1059;1068;16;0.0;0.0;0;0;0;0
1060;1056;19;0.0;0.0;0;0;0;0
1060;1061;20;0.0;0.0;0;0;0;0
1061;1060;19;0.0;0.0;0;0;0;0
1061;1062;20;0.0;0.0;0;0;0;0
1062;1061;19;0.0;0.0;0;0;0;0
1062;1063;19;0.0;0.0;0;0;0;0
1063;1062;18;0.0;0.0;0;0;0;0
1063;1064;19;0.0;0.0;0;0;0;0
1064;1063;18;0.0;0.0;0;0;0;0
1064;1065;19;0.0;0.0;0;0;0;0
1065;1064;18;0.0;0.0;0;0;0;0
1065;1066;19;0.0;0.0;0;0;0;0
1066;1065;18;0.0;0.0;0;0;0;0
1066;1067;19;0.0;0.0;0;0;0;0
1067;201;19;0.0;0.0;0;0;0;0
1067;1066;18;0.0;0.0;0;0;0;0
1068;1059;16;0.0;0.0;0;0;0;0
1068;1069;16;0.0;0.0;0;0;0;0
1069;1068;16;0.0;0.0;0;0;0;0
1069;1070;16;0.0;0.0;0;0;0;0
1070;1069;16;0.0;0.0;0;0;0;0
1070;1071;16;0.0;0.0;0;0;0;0
1071;1070;16;0.0;0.0;0;0;0;0
1071;1072;16;0.0;0.0;0;0;0;0
1072;165;16;0.0;0.0;0;0;0;0
1072;1071;16;0.0;0.0;0;0;0;0
1073;1074;24;0.0;0.0;0;0;0;0
1074;1073;24;0.0;0.0;0;0;0;0
1074;1075;24;0.0;0.0;0;0;0;0
1075;168;27;0.0;0.0;0;0;0;0
1075;1074;24;0.0;0.0;0;0;0;0
1076;1077;21;0.38095238095238093;0.0;39;0;103;0
1077;1076;21;0.38095238095238093;0.38095238095238093;73;73;193;193
1077;1078;21;0.7619047619047619;0.7619047619047619;70;70;91;91
1078;199;21;0.6190476190476191;0.6190476190476191;33;31;54;50
1078;1077;21;0.047619047619047616;0.0;1;0;30;0
1079;1080;19;0.05263157894736842;0.0;1;0;26;0
1080;1079;18;0.6666666666666666;0.6666666666666666;36;30;54;45
1080;1081;19;0.5263157894736842;0.42105263157894735;10;9;20;23
1081;1080;18;0.6666666666666666;0.6666666666666666;24;21;36;31
1081;1082;19;0.5263157894736842;0.5263157894736842;15;14;30;27
1082;1081;18;0.6111111111111112;0.6111111111111112;16;16;26;26
1082;1083;19;0.631578947368421;0.631578947368421;19;19;30;30
1083;1082;18;0.2222222222222222;0.16666666666666666;5;5;26;32
1083;1084;19;0.21052631578947367;0.21052631578947367;6;5;31;27
1084;1083;18;0.16666666666666666;0.1111111111111111;5;1;30;14
1084;1085;19;0.3684210526315789;0.3157894736842105;10;8;29;27
1085;1079;1;0.0;0.0;0;0;0;0
1085;1084;18;0.0;0.0;0;0;0;0
1085;1086;19;0.2631578947368421;0.15789473684210525;11;2;43;16
1086;1085;18;0.16666666666666666;0.05555555555555555;1;1;11;35
1086;1087;19;0.3157894736842105;0.2631578947368421;20;14;65;55
1087;1085;1;0.0;0.0;0;0;0;0
1087;1086;18;0.05555555555555555;0.0;2;0;52;0
1087;1088;18;0.4444444444444444;0.4444444444444444;29;21;66;48
1088;1087;18;0.16666666666666666;0.16666666666666666;1;1;9;9
1088;1089;18;0.5;0.3333333333333333;21;19;42;59
1089;201;18;0.4444444444444444;0.2777777777777778;20;11;45;39
1089;1088;18;0.3333333333333333;0.2777777777777778;46;45;138;164
1090;1091;58;0.3103448275862069;0.0;18;0;60;0
1091;1090;58;0.9137931034482759;0.8620689655172413;118;103;129;120
1091;1092;58;0.3793103448275862;0.3448275862068966;37;33;99;98
1092;1091;58;0.8793103448275862;0.8275862068965517;133;112;152;135
1092;1093;58;0.7758620689655172;0.46551724137931033;56;33;72;72
1093;1092;58;0.8793103448275862;0.8620689655172413;122;106;138;124
1093;1094;58;0.8620689655172413;0.7931034482758621;78;64;90;80
1094;1093;58;0.8103448275862069;0.6724137931034483;88;64;109;95
1094;1095;58;0.8103448275862069;0.603448275862069;68;44;84;74
1095;1094;58;0.9137931034482759;0.8793103448275862;96;81;106;92
1095;1096;58;0.8793103448275862;0.7586206896551724;76;61;87;80
1096;1095;58;0.7931034482758621;0.4482758620689655;54;31;68;69
1096;1097;58;0.8448275862068966;0.5862068965517241;71;50;84;85
1097;1096;58;0.7413793103448276;0.603448275862069;44;35;59;59
1097;1098;58;0.9655172413793104;0.9655172413793104;121;108;126;112
1098;1097;58;0.6724137931034483;0.46551724137931033;37;14;56;30
1098;1099;58;0.8275862068965517;0.6551724137931034;74;58;89;89
1099;1098;58;0.41379310344827586;0.2413793103448276;11;8;27;35
1099;1100;58;0.8448275862068966;0.8103448275862069;81;75;96;92
1100;1099;58;0.22413793103448276;0.20689655172413793;10;8;46;41
1100;1101;58;0.9310344827586207;0.896551724137931;103;90;111;101
1101;1100;58;0.15517241379310345;0.0;5;0;33;0
1102;1103;53;0.0;0.0;0;0;0;0
1103;1102;53;0.0;0.0;0;0;0;0
1103;1104;53;0.0;0.0;0;0;0;0
1104;1103;53;0.0;0.0;0;0;0;0
1104;1105;53;0.0;0.0;0;0;0;0
1105;1104;53;0.0;0.0;0;0;0;0
1105;1106;56;0.0;0.0;0;0;0;0
1106;1105;57;0.0;0.0;0;0;0;0
1106;1107;56;0.0;0.0;0;0;0;0
1107;1106;57;0.0;0.0;0;0;0;0
1107;1108;56;0.0;0.0;0;0;0;0
1108;1107;57;0.0;0.0;0;0;0;0
1108;1109;56;0.0;0.0;0;0;0;0
1109;1108;57;0.0;0.0;0;0;0;0
1109;1110;69;0.0;0.0;0;0;0;0
1109;1112;1;0.0;0.0;0;0;0;0
1109;1117;15;0.0;0.0;0;0;0;0
1110;1109;70;0.0;0.0;0;0;0;0
1110;1111;69;0.0;0.0;0;0;0;0
1111;1110;70;0.0;0.0;0;0;0;0
1111;1112;69;0.0;0.0;0;0;0;0
1112;1111;70;0.0;0.0;0;0;0;0
1112;1113;69;0.0;0.0;0;0;0;0
1112;1117;1;0.0;0.0;0;0;0;0
1113;1112;70;0.0;0.0;0;0;0;0
1113;1114;69;0.0;0.0;0;0;0;0
1114;1113;70;0.0;0.0;0;0;0;0
1114;1115;69;0.0;0.0;0;0;0;0
1115;1114;70;0.0;0.0;0;0;0;0
1115;1116;69;0.0;0.0;0;0;0;0
1116;1115;70;0.0;0.0;0;0;0;0
1116;1117;69;0.0;0.0;0;0;0;0
1117;1109;16;0.0;0.0;0;0;0;0
1117;1116;70;0.0;0.0;0;0;0;0
1117;1118;85;0.0;0.0;0;0;0;0
1118;1117;86;0.0;0.0;0;0;0;0
1118;1119;82;0.0;0.0;0;0;0;0
1118;1122;3;0.0;0.0;0;0;0;0
1119;1118;82;0.0;0.0;0;0;0;0
1119;1120;85;0.0;0.0;0;0;0;0
1119;1122;4;0.0;0.0;0;0;0;0
1120;1119;86;0.0;0.0;0;0;0;0
1120;1121;85;0.0;0.0;0;0;0;0
1121;1120;86;0.0;0.0;0;0;0;0
1122;1118;4;0.0;0.0;0;0;0;0
1122;1119;3;0.0;0.0;0;0;0;0
1123;1124;67;0.9552238805970149;0.0;58;0;61;0
1124;1123;67;0.9701492537313433;0.7611940298507462;116;47;119;62
1124;1125;67;0.9850746268656716;0.29850746268656714;65;15;66;50
1125;1124;67;0.9253731343283582;0.417910447761194;71;18;77;43
1125;1126;67;0.8507462686567164;0.2537313432835821;93;11;109;46
1126;1125;67;0.8507462686567164;0.6417910447761194;80;35;94;55
1126;1127;67;0.9850746268656716;0.8507462686567164;135;74;137;87
1127;1126;67;0.9850746268656716;0.5671641791044776;105;29;106;51
1127;1128;67;0.9850746268656716;0.5970149253731343;113;32;115;54
1128;1127;67;0.9701492537313433;0.26865671641791045;89;8;92;33
1128;1129;67;0.8955223880597015;0.6268656716417911;82;35;91;56
1129;1128;67;0.4925373134328358;0.11940298507462686;23;2;47;24
1129;1130;67;0.9701492537313433;0.7611940298507462;108;53;111;70
1130;1129;67;0.6865671641791045;0.3283582089552239;37;9;54;27
1130;1131;67;0.9701492537313433;0.835820895522388;131;76;136;91
1131;1130;67;0.835820895522388;0.08955223880597014;44;2;53;27
1131;1132;67;0.7761194029850746;0.3283582089552239;50;11;64;34
1132;1131;67;0.9402985074626866;0.47761194029850745;72;19;76;41
1132;1133;67;0.6567164179104478;0.5970149253731343;40;33;61;56
1133;1132;67;0.5373134328358209;0.5373134328358209;20;20;37;37
1133;1134;67;0.9701492537313433;0.5223880597014925;81;30;84;59
1134;1133;67;0.9552238805970149;0.0;50;0;52;0
1135;1136;31;0.967741935483871;0.0967741935483871;38;20;39;208
1135;1157;36;0.5277777777777778;0.1111111111111111;70;51;132;461
1136;1135;32;0.28125;0.25;81;75;288;300
1136;1137;31;0.6129032258064516;0.3870967741935484;61;25;100;66
1137;1136;32;0.34375;0.125;89;64;260;517
1137;1138;31;0.3548387096774194;0.12903225806451613;29;13;83;108
1138;1137;32;0.59375;0.40625;131;106;221;262
1138;1139;31;0.3225806451612903;0.12903225806451613;28;12;89;100
1139;1138;32;0.59375;0.40625;138;105;232;260
1139;1140;31;0.5483870967741935;0.03225806451612903;64;1;116;51
1140;1139;32;0.84375;0.5625;175;127;207;226
1140;1141;31;0.5806451612903226;0.2903225806451613;69;37;119;128
1141;1140;32;0.875;0.53125;186;136;213;257
1141;1142;31;0.8709677419354839;0.5161290322580645;177;66;203;129
1142;1141;32;0.6875;0.3125;146;131;213;420
1142;1143;15;0.9333333333333333;0.9333333333333333;140;139;150;149
1143;1142;15;0.8666666666666667;0.6666666666666666;307;289;354;433
1143;1144;15;0.6;0.4;93;81;155;202
1144;1143;15;0.7333333333333333;0.6;273;237;373;395
1144;1145;15;0.6666666666666666;0.4666666666666667;140;77;210;165
1145;1144;15;0.9333333333333333;0.6;360;192;386;321
1145;1146;15;0.6;0.4;124;54;207;137
1146;1145;15;0.7333333333333333;0.5333333333333333;297;111;406;209
1146;1147;15;0.9333333333333333;0.5333333333333333;168;96;180;180
1147;1146;15;0.9333333333333333;0.5333333333333333;221;110;237;207
1147;1148;15;0.6666666666666666;0.5333333333333333;150;98;225;183
1148;1147;15;0.6666666666666666;0.6;173;143;260;239
1148;1149;15;0.7333333333333333;0.4;139;85;190;213
1149;1148;15;0.6;0.4;161;90;268;226
1149;1150;15;0.6666666666666666;0.3333333333333333;153;58;230;175
1150;1149;15;0.9333333333333333;0.3333333333333333;196;93;210;280
1150;1151;15;0.8666666666666667;0.5333333333333333;220;81;254;153
1151;1150;15;0.7333333333333333;0.3333333333333333;126;94;172;284
1151;1152;15;0.6;0.5333333333333333;129;81;215;152
1152;1151;15;0.3333333333333333;0.4;107;101;323;254
1152;1153;15;0.6666666666666666;0.6666666666666666;165;146;248;219
1153;1152;15;0.4666666666666667;0.4666666666666667;111;120;239;258
1153;1154;14;0.5;0.2857142857142857;51;31;103;111
1154;1153;14;0.42857142857142855;0.07142857142857142;17;3;41;55
1154;1155;14;0.7857142857142857;0.5;143;107;182;215
1155;1154;14;0.5;0.14285714285714285;9;4;18;31
1155;1156;14;0.7857142857142857;0.7142857142857143;160;119;204;167
1156;534;29;0.3448275862068966;0.0;16;0;47;0
1156;1155;14;0.5;0.0;8;0;17;0
1156;1159;12;0.75;0.0;59;0;79;0
1157;16;36;0.7222222222222222;0.19444444444444445;121;51;167;263
1157;1135;37;0.918918918918919;0.2972972972972973;160;23;174;80
1158;1159;12;0.5833333333333334;0.5;168;86;289;173
1158;1168;12;0.75;0.75;171;88;228;117
1159;1156;12;0.8333333333333334;0.4166666666666667;193;140;231;337
1159;1158;12;0.6666666666666666;0.16666666666666666;85;19;128;117
1160;1161;12;0.25;0.0;46;0;187;0
1160;1520;18;0.2777777777777778;0.0;15;0;54;0
1161;1160;12;0.75;0.75;115;108;153;144
1161;1162;12;0.9166666666666666;0.25;56;41;61;164
1162;1161;12;0.8333333333333334;0.6666666666666666;137;91;165;137
1162;1163;12;0.75;0.6666666666666666;69;54;92;81
1163;1162;12;0.5833333333333334;0.4166666666666667;89;66;152;159
1163;1164;12;0.75;0.4166666666666667;123;65;164;158
1164;1163;12;0.6666666666666666;0.25;139;48;208;192
1164;1165;12;0.9166666666666666;0.5;215;81;235;163
1165;1164;12;0.5833333333333334;0.4166666666666667;91;65;156;156
1165;1166;12;0.75;0.5833333333333334;152;74;202;126
1166;1165;12;0.9166666666666666;0.3333333333333333;184;58;200;174
1166;1167;12;0.5;0.6666666666666666;82;88;164;133
1167;1166;12;0.75;0.8333333333333334;123;104;164;125
1167;1168;12;0.75;0.5833333333333334;131;87;175;150
1168;1158;12;0.75;0.75;151;132;202;176
1168;1167;12;0.6666666666666666;0.5833333333333334;113;74;170;126
1169;1170;10;0.0;0.0;0;0;0;0
1169;1194;3;0.0;0.0;0;0;0;0
1170;1169;9;0.0;0.0;0;0;0;0
1170;1171;3;0.0;0.0;0;0;0;0
1170;1172;7;0.0;0.0;0;0;0;0
1170;1193;3;0.0;0.0;0;0;0;0
1170;1194;3;0.0;0.0;0;0;0;0
1171;1170;1;0.0;0.0;0;0;0;0
1171;1172;6;0.0;0.0;0;0;0;0
1171;1193;2;0.0;0.0;0;0;0;0
1171;1197;1;0.0;0.0;0;0;0;0
1172;1170;8;0.0;0.0;0;0;0;0
1172;1171;4;0.0;0.0;0;0;0;0
1172;1173;10;0.0;0.0;0;0;0;0
1172;1196;3;0.0;0.0;0;0;0;0
1173;1172;10;0.0;0.0;0;0;0;0
1173;1174;6;0.0;0.0;0;0;0;0
1173;1176;7;0.0;0.0;0;0;0;0
1173;1196;2;0.0;0.0;0;0;0;0
1174;1173;5;0.0;0.0;0;0;0;0
1174;1175;6;0.0;0.0;0;0;0;0
1175;1174;4;0.0;0.0;0;0;0;0
1175;1176;6;0.0;0.0;0;0;0;0
1176;1173;7;0.0;0.0;0;0;0;0
1176;1174;1;0.0;0.0;0;0;0;0
1176;1175;4;0.0;0.0;0;0;0;0
1176;1177;13;0.0;0.0;0;0;0;0
1177;1176;12;0.0;0.0;0;0;0;0
1177;1178;3;0.0;0.0;0;0;0;0
1177;1180;10;0.0;0.0;0;0;0;0
1178;1177;2;0.0;0.0;0;0;0;0
1178;1179;2;0.0;0.0;0;0;0;0
1178;1180;1;0.0;0.0;0;0;0;0
1179;1178;2;0.0;0.0;0;0;0;0
1179;1180;2;0.0;0.0;0;0;0;0
1180;1177;10;0.0;0.0;0;0;0;0
1180;1179;2;0.0;0.0;0;0;0;0
1180;1181;2;0.0;0.0;0;0;0;0
1180;1182;4;0.0;0.0;0;0;0;0
1180;1184;5;0.0;0.0;0;0;0;0
1180;1195;12;0.0;0.0;0;0;0;0
1181;1180;1;0.0;0.0;0;0;0;0
1181;1182;14;0.0;0.0;0;0;0;0
1181;1195;11;0.0;0.0;0;0;0;0
1182;1180;3;0.0;0.0;0;0;0;0
1182;1181;12;0.0;0.0;0;0;0;0
1182;1183;15;0.0;0.0;0;0;0;0
1182;1184;3;0.0;0.0;0;0;0;0
1183;1182;12;0.0;0.0;0;0;0;0
1183;1184;15;0.0;0.0;0;0;0;0
1184;1180;7;0.0;0.0;0;0;0;0
1184;1182;3;0.0;0.0;0;0;0;0
1184;1183;12;0.0;0.0;0;0;0;0
1184;1185;18;0.0;0.0;0;0;0;0
1184;1188;10;0.0;0.0;0;0;0;0
1185;1184;20;0.0;0.0;0;0;0;0
1185;1186;18;0.0;0.0;0;0;0;0
1186;1185;20;0.0;0.0;0;0;0;0
1186;1187;18;0.0;0.0;0;0;0;0
1187;1186;20;0.0;0.0;0;0;0;0
1187;1188;18;0.0;0.0;0;0;0;0
1188;1184;7;0.0;0.0;0;0;0;0
1188;1187;20;0.0;0.0;0;0;0;0
1188;1189;18;0.0;0.0;0;0;0;0
1188;1191;10;0.0;0.0;0;0;0;0
1189;1188;16;0.0;0.0;0;0;0;0
1189;1190;16;0.0;0.0;0;0;0;0
1189;1191;2;0.0;0.0;0;0;0;0
1190;1189;16;0.0;0.0;0;0;0;0
1190;1191;16;0.0;0.0;0;0;0;0
1191;1188;7;0.0;0.0;0;0;0;0
1191;1190;16;0.0;0.0;0;0;0;0
1191;1192;28;0.0;0.0;0;0;0;0
1192;1188;4;0.0;0.0;0;0;0;0
1192;1191;23;0.0;0.0;0;0;0;0
1193;1170;3;0.0;0.0;0;0;0;0
1193;1171;2;0.0;0.0;0;0;0;0
1193;1197;1;0.0;0.0;0;0;0;0
1194;1169;3;0.0;0.0;0;0;0;0
1194;1170;3;0.0;0.0;0;0;0;0
1195;1180;11;0.0;0.0;0;0;0;0
1195;1181;12;0.0;0.0;0;0;0;0
1196;1172;2;0.0;0.0;0;0;0;0
1196;1173;3;0.0;0.0;0;0;0;0
1197;1171;1;0.0;0.0;0;0;0;0
1197;1193;1;0.0;0.0;0;0;0;0
1198;465;18;0.9444444444444444;0.5555555555555556;106;38;112;70
1198;466;16;0.5;0.0625;35;1;70;16
1198;914;33;0.7575757575757576;0.42424242424242425;75;29;99;70
1199;465;33;0.8484848484848485;0.24242424242424243;81;16;96;67
1199;1200;35;0.6285714285714286;0.4;41;26;66;65
1200;1199;33;0.7272727272727273;0.24242424242424243;55;21;76;88
1200;1201;35;0.9428571428571428;0.42857142857142855;67;23;71;53
1201;1200;33;0.696969696969697;0.21212121212121213;56;18;81;89
1201;1202;36;0.9166666666666666;0.4722222222222222;84;28;92;60
1202;1201;33;0.6666666666666666;0.2727272727272727;60;28;90;103
1202;1203;36;0.9166666666666666;0.3055555555555556;73;18;80;60
1203;1202;33;0.7272727272727273;0.3333333333333333;79;40;109;121
1203;1204;36;0.5555555555555556;0.1111111111111111;41;9;75;89
1204;73;36;0.8888888888888888;0.8611111111111112;90;84;102;97
1204;1203;33;0.9393939393939394;0.8787878787878788;103;78;110;89
1205;81;35;0.37142857142857144;0.0;37;0;101;0
1205;1206;16;0.125;0.1875;7;10;60;56
1205;1215;27;0.4444444444444444;0.18518518518518517;34;6;77;34
1205;1222;14;0.8571428571428571;0.0;92;0;108;0
1206;1205;16;0.9375;0.5625;88;41;94;74
1206;1207;16;0.9375;0.0625;23;5;25;93
1207;1206;16;0.9375;0.6875;90;38;96;56
1207;1208;16;0.75;0.125;34;9;46;77
1208;1207;16;0.625;0.375;42;11;67;31
1208;1209;16;0.6875;0.125;48;3;70;24
1209;1208;16;0.9375;0.5625;66;30;71;54
